index,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Result
184,0,63,0,0,0,0,3,1,51,1,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,2870,0,0,2,1,23,0,phishing
185,0,53,0,0,0,0,2,1,237,0,0,1,,,0.0,0,0,0,1,0,0,0,0,5972,0,0,0,1,0,0,phishing
186,0,75,1,0,0,0,3,1,228,1,0,1,,,0.0,0,0,0,0,0,0,0,0,5616,0,0,5,1,21,0,phishing
187,0,35,0,0,0,0,2,0,0,1,0,0,,,0.0,0,0,0,1,0,0,0,0,6381,0,0,3,1,24,0,phishing
188,0,210,0,0,0,0,3,0,2974,0,0,0,,,0.0,0,0,0,0,0,0,0,0,8348,0,1,10,0,0,0,phishing
189,0,44,0,0,0,0,1,0,1384,0,0,0,,,100.0,0,0,0,0,0,0,0,0,4825,0,128305,5,0,109,0,legitimate
190,1,150,0,0,0,0,3,1,343,0,0,1,,,0.0,0,0,0,0,0,0,0,0,4405,0,0,0,1,8,0,phishing
191,0,39,0,0,0,0,3,1,161,0,0,1,,,0.0,0,0,0,1,0,0,0,0,570,0,0,2,1,0,0,phishing
192,0,64,0,0,0,1,2,1,0,1,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,3381,0,6240092,2,1,33,0,phishing
193,1,106,0,0,0,0,3,0,433,0,0,0,,,0.0,0,0,0,0,0,0,0,0,4681,0,4701900,3,0,0,0,phishing
194,0,34,0,0,0,0,2,0,0,0,0,0,Legitimate,Legitimate,85.71428571,0,0,0,0,0,0,0,0,-1,0,5496959,0,0,52,2,phishing
195,0,65,0,0,0,0,2,0,901,0,0,0,Suspicious,Legitimate,100.0,0,0,0,0,0,0,0,0,7133,0,12,7,0,822,0,legitimate
196,0,60,0,0,0,1,3,1,266,1,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,2290,0,10725245,2,1,33,0,phishing
197,0,25,0,0,0,0,1,1,200,0,0,1,,,100.0,0,0,0,2,0,0,0,0,896,0,0,0,1,7,0,phishing
198,0,39,0,0,0,0,2,1,1865,1,0,1,,,72.22222222,0,0,0,1,0,0,0,0,6901,0,11507,5,0,182,0,legitimate
199,0,38,0,0,0,1,3,1,118,0,0,1,,,94.73684211,0,0,0,0,0,0,0,0,3899,0,207904,4,0,335,0,legitimate
200,0,129,0,0,0,0,2,0,213,0,0,0,,,100.0,0,0,0,0,0,0,0,0,-2,0,9675493,0,1,11,0,phishing
201,0,52,0,0,0,1,2,0,342,0,0,0,Legitimate,Legitimate,92.85714286,0,0,0,0,0,0,0,0,9224,0,18386,5,0,280,0,legitimate
202,1,30,0,0,0,0,3,1,0,0,0,1,,,0.0,0,0,1,0,0,0,0,0,-1,1,0,0,1,0,2,phishing
203,0,33,0,0,0,0,2,0,586,1,0,0,Legitimate,Legitimate,68.08510638,0,0,0,0,0,0,0,0,7449,0,0,8,0,105,0,legitimate
204,1,118,0,0,0,0,3,1,2184,1,0,1,,Legitimate,40.0,0,0,0,1,0,0,0,0,7287,0,0,4,0,8,0,legitimate
205,0,27,0,0,0,0,1,1,0,1,0,1,Legitimate,Legitimate,57.14285714,0,0,0,1,0,0,0,0,2625,0,8571696,2,0,58,0,legitimate
206,0,78,0,0,0,0,3,1,495,0,0,1,,,0.0,0,0,0,0,0,0,0,0,11192,0,1465,6,0,0,0,legitimate
207,0,35,0,0,0,1,2,1,83,0,0,1,Legitimate,Legitimate,100.0,0,0,0,1,0,0,0,0,2839,0,0,2,1,7,0,phishing
208,0,32,0,0,0,1,1,1,0,1,0,1,Legitimate,Legitimate,98.07692308,0,0,0,2,0,0,0,0,-1,0,5497323,0,1,140,0,phishing
209,0,64,1,0,0,0,3,1,228,1,0,1,,,0.0,0,0,0,0,0,0,0,0,5615,0,0,5,1,22,0,phishing
210,0,38,0,0,0,1,2,0,177,0,0,0,,,100.0,0,0,0,0,0,0,0,0,189,0,0,2,1,3,0,phishing
211,0,24,0,0,0,0,3,0,1213,1,0,0,,,46.66666667,0,0,0,0,0,0,0,0,4996,0,179875,4,0,67,0,legitimate
212,0,68,0,0,0,0,3,1,127,1,0,1,Suspicious,Legitimate,62.5,0,0,0,1,0,0,0,0,3526,0,24047,5,0,49,0,legitimate
213,1,126,0,0,0,1,3,0,25,0,0,0,,,100.0,0,0,0,0,0,0,0,0,3993,0,5707171,0,1,51,0,phishing
214,0,41,0,0,0,0,2,0,905,0,0,0,Suspicious,Legitimate,100.0,0,0,0,0,0,0,0,0,7130,0,12,7,0,339,0,legitimate
215,0,48,0,0,0,0,2,0,901,0,0,0,Suspicious,Legitimate,100.0,0,0,0,0,0,0,0,0,7134,0,13,7,0,215,0,legitimate
216,0,29,0,0,0,0,2,1,114,1,0,1,,,50.0,0,0,0,0,0,0,0,0,3904,0,0,2,0,9,0,legitimate
217,0,24,0,0,0,0,2,0,2864,1,0,0,Phishing,Legitimate,66.66666667,0,0,0,0,0,0,0,0,2980,0,1168093,2,0,72,0,legitimate
218,0,50,0,0,0,0,3,0,1703,1,0,0,Legitimate,Suspicious,71.42857143,0,0,0,0,0,0,1,0,7427,0,193,7,0,1294,0,legitimate
219,1,126,0,0,0,1,3,1,25,0,0,1,,,100.0,0,0,0,1,0,0,0,0,3992,0,5697976,0,1,51,0,phishing
220,0,39,0,0,0,0,2,0,263,1,0,0,Legitimate,Legitimate,76.0,0,0,0,0,0,0,0,0,8627,0,5781,6,0,177,0,legitimate
221,1,102,0,0,0,1,1,1,145,0,0,1,,,85.71428571,0,0,0,1,0,0,0,0,2047,0,0,0,1,88,0,phishing
222,0,31,0,0,0,0,2,1,496,1,0,1,,,64.28571429,0,0,0,0,0,0,0,0,2425,0,0,2,0,46,0,legitimate
223,1,86,0,0,0,1,3,1,18,0,0,1,,,0.0,0,0,0,0,0,0,0,0,5826,0,0,0,1,0,2,phishing
224,0,78,0,0,0,0,2,0,507,1,0,0,Phishing,Legitimate,4.761904762,0,0,0,0,0,0,0,0,6068,0,4211,4,0,259,0,legitimate
225,0,29,0,0,0,0,3,0,0,1,0,0,,Legitimate,20.0,0,0,0,0,0,0,0,0,3477,0,7290834,2,0,138,0,legitimate
226,1,33,0,0,0,0,2,1,1261,1,0,1,,,0.0,0,0,0,2,0,0,0,0,8965,0,70,8,0,579,0,legitimate
227,0,27,0,0,0,1,1,1,723,1,0,1,,,0.0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,phishing
228,0,24,0,0,0,0,2,0,0,0,0,0,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,-1,0,373207,2,0,24,0,legitimate
229,0,39,0,0,0,0,2,0,479,1,0,0,Legitimate,Legitimate,80.76923077,0,0,0,0,0,0,0,0,6096,0,83476,4,0,226,0,legitimate
230,0,28,0,0,0,0,2,1,1767,0,0,1,Phishing,Legitimate,100.0,0,0,0,0,0,0,0,0,5903,0,0,4,0,128,0,legitimate
231,1,102,1,0,0,0,3,1,217,0,0,1,,,93.10344828,0,0,0,0,0,0,0,0,5627,0,0,5,0,224,0,phishing
232,0,43,0,0,0,0,2,1,229,0,0,1,Legitimate,Legitimate,100.0,0,0,0,1,0,0,0,0,4153,0,124314,4,1,1041,0,legitimate
233,0,27,0,0,0,0,2,1,349,1,0,1,Legitimate,Legitimate,50.0,0,0,0,1,0,0,0,0,4764,0,199026,4,0,33,0,legitimate
234,0,101,0,0,0,0,2,1,117,0,0,1,Suspicious,Legitimate,45.45454545,0,0,0,1,0,0,0,0,9744,0,962,7,0,48,0,legitimate
235,0,60,0,0,0,0,3,1,124,1,0,1,Suspicious,Legitimate,62.5,0,0,0,0,0,0,0,0,3163,0,1323034,4,0,43,0,legitimate
236,0,38,0,0,0,0,3,1,0,1,0,1,Legitimate,Legitimate,95.12195122,0,0,0,1,0,0,0,0,-1,0,98458,4,0,452,0,legitimate
237,0,19,0,0,0,0,1,0,834,0,0,0,,,0.0,0,0,0,0,0,0,0,0,2088,0,0,0,1,0,0,phishing
238,0,137,0,0,0,0,3,0,220,1,0,0,Legitimate,Legitimate,90.0,0,0,0,0,0,0,0,0,4162,0,376041,5,1,74,0,legitimate
239,1,263,0,0,0,0,3,1,299,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,phishing
240,0,22,1,0,0,0,1,0,0,1,0,0,Phishing,,10.0,0,0,0,1,0,0,0,0,-1,0,3536,9,1,44,0,phishing
241,0,89,0,0,0,0,3,1,178,0,0,1,,,100.0,0,0,0,0,0,0,0,0,918,0,0,0,1,25,0,phishing
242,0,28,0,0,0,0,2,0,683,1,0,0,Legitimate,Legitimate,28.57142857,0,0,0,0,0,0,0,0,5890,0,2487034,3,0,58,0,legitimate
243,0,49,0,0,0,0,3,1,353,0,0,1,Phishing,Legitimate,88.88888889,0,0,0,1,0,0,0,0,8046,0,1577,5,0,139,0,legitimate
244,0,45,1,0,0,0,3,0,228,1,0,0,,,0.0,0,0,0,0,0,0,0,0,5616,0,0,5,1,22,0,phishing
245,0,30,0,0,0,0,2,1,36,1,0,1,Legitimate,Legitimate,24.59016393,0,0,0,1,0,0,0,0,5442,0,0,2,0,197,0,phishing
246,0,54,0,0,0,1,2,1,99,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,3188,0,9820235,2,1,0,0,phishing
247,0,29,0,0,0,0,2,1,0,1,0,1,,,0.0,0,0,0,1,0,0,0,0,-1,0,0,2,0,26,0,legitimate
248,0,86,0,1,0,1,3,1,406,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,3977,0,0,2,1,6,0,phishing
249,0,26,0,0,0,0,2,1,364,0,0,1,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,phishing
250,1,83,0,0,0,0,2,0,199,1,0,0,,,0.0,0,0,0,0,0,0,0,0,4549,0,146,7,0,171,0,legitimate
251,0,49,0,0,0,1,2,0,363,0,0,0,,,100.0,0,0,0,1,0,0,0,0,1,0,9657236,0,1,4,0,phishing
252,1,33,0,0,0,0,2,1,1257,1,0,1,,,0.0,0,0,0,2,0,0,0,0,8969,0,70,8,0,555,0,legitimate
253,0,40,0,0,0,0,2,1,293,0,0,1,Suspicious,Legitimate,90.47619048,0,0,0,1,0,0,0,0,9205,0,692,6,0,115,0,legitimate
254,0,56,0,0,0,1,2,1,1994,0,0,1,Phishing,Legitimate,83.33333333,0,0,0,0,0,0,0,0,8697,0,25617,5,1,176,0,legitimate
255,0,27,0,0,0,0,2,0,145,1,0,0,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,3873,0,2192611,2,0,162,0,legitimate
256,0,70,1,0,0,0,3,1,293,1,0,1,Phishing,Legitimate,36.36363636,0,0,0,1,0,0,0,0,4821,0,151781,3,0,114,0,legitimate
257,0,128,0,0,0,0,3,1,300,0,0,1,,,0.0,0,0,0,0,0,0,0,0,65,0,0,0,1,0,0,phishing
258,0,25,0,0,0,0,1,1,0,0,0,1,Legitimate,Legitimate,0.0,0,0,0,2,0,0,0,0,-1,0,0,6,1,0,0,phishing
259,0,33,0,0,0,0,2,0,2807,1,0,0,,,28.57142857,0,0,0,0,0,0,0,0,8517,0,8,10,0,147,0,legitimate
260,0,52,0,0,0,0,2,0,900,1,0,0,Phishing,Legitimate,0.0,0,0,0,0,0,0,0,0,3118,0,258,7,0,177,0,legitimate
261,0,31,0,0,0,0,2,0,351,1,0,0,Suspicious,Legitimate,7.692307692000001,0,0,0,0,0,0,0,0,7318,0,19471,5,0,357,0,legitimate
262,0,41,1,0,0,0,2,0,374,1,0,0,,,0.0,0,0,0,0,0,0,0,0,7295,0,0,5,1,15,0,phishing
263,0,33,0,0,0,0,2,0,187,0,0,0,Legitimate,Phishing,0.0,0,0,0,0,0,0,0,0,6022,0,4222108,2,0,27,0,legitimate
264,0,32,0,0,0,1,1,0,363,0,0,0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,phishing
265,0,66,0,0,0,1,3,1,307,1,0,1,,,75.0,0,0,0,0,0,0,0,0,3346,0,0,1,0,17,0,legitimate
266,0,85,0,0,0,0,2,0,1165,0,0,0,,,0.0,0,0,0,0,0,0,0,0,5409,0,9424,6,0,35,0,legitimate
267,0,52,0,0,0,0,2,0,906,0,0,0,Phishing,Legitimate,100.0,0,0,0,0,0,0,0,0,7129,0,12,7,0,898,0,legitimate
268,0,109,0,0,0,0,3,0,448,1,0,0,,,75.0,0,0,0,0,0,0,0,0,4300,0,17917,5,0,30,0,legitimate
269,0,84,0,0,0,0,1,1,136,1,0,1,,,15.0,0,0,0,1,0,0,0,0,2785,0,456652,4,0,120,0,legitimate
270,0,110,0,0,0,0,2,0,2976,0,0,0,Phishing,Legitimate,0.0,0,0,0,1,0,0,0,0,8346,0,1,10,0,1,0,phishing
271,1,171,0,0,0,1,2,1,730,0,0,1,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,1095,0,3898136,0,1,13,0,phishing
272,0,17,0,0,0,0,1,1,0,0,0,1,Phishing,,75.0,0,0,0,0,0,0,0,0,-1,0,1860135,3,0,10,0,legitimate
273,0,19,0,0,0,0,1,1,0,0,0,1,Phishing,Phishing,100.0,0,0,0,0,0,0,0,0,7557,0,3080310,2,0,40,0,legitimate
274,1,98,0,0,0,0,3,1,0,0,0,1,,,100.0,0,0,1,1,0,0,0,0,-1,1,0,0,1,1,2,phishing
275,0,32,0,0,0,0,2,1,340,1,0,1,,,40.0,0,0,0,4,0,0,0,0,2581,0,3704884,4,1,13,0,phishing
276,0,28,0,0,0,0,3,0,0,0,0,0,Suspicious,Legitimate,89.47368421,0,0,0,0,0,0,0,0,-1,0,5759582,4,0,131,0,legitimate
277,0,64,0,0,0,0,3,1,952,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,7083,0,17964,3,1,1,0,phishing
278,0,40,0,0,0,0,2,0,902,0,0,0,Phishing,Legitimate,100.0,0,0,0,0,0,0,0,0,7133,0,12,7,0,589,0,legitimate
279,0,132,1,0,0,1,2,0,381,1,0,0,,Suspicious,7.692307692000001,0,0,0,1,0,0,0,0,8019,0,0,4,1,26,0,phishing
280,0,124,1,0,0,1,2,0,381,1,0,0,,Suspicious,0.0,0,0,0,1,0,0,0,0,8019,0,0,4,1,7,0,phishing
281,0,51,0,0,0,0,2,1,270,0,0,1,Legitimate,Legitimate,50.0,0,0,0,0,0,0,0,0,3747,0,0,2,1,22,0,phishing
282,1,141,0,0,0,0,2,0,0,1,0,0,,,64.28571429,0,0,1,0,0,0,0,0,-1,0,0,0,1,50,0,phishing
283,1,126,0,0,0,1,3,1,25,0,0,1,,,100.0,0,0,0,1,0,0,0,0,3993,0,5707171,0,1,51,0,phishing
284,0,21,0,0,0,0,2,1,189,1,0,1,Legitimate,Legitimate,50.0,0,0,0,0,0,0,0,0,4924,0,0,1,0,14,0,legitimate
285,0,53,0,0,0,0,2,1,116,0,0,1,,Phishing,100.0,0,0,0,0,0,0,0,0,11205,0,173087,5,1,5,0,legitimate
286,0,27,0,0,0,0,2,0,112,1,0,0,Phishing,Legitimate,62.5,0,0,0,0,0,0,0,0,-1,0,0,3,0,90,0,legitimate
287,1,76,0,0,0,0,2,1,446,0,0,1,,,100.0,0,0,0,0,0,0,0,0,1379,0,0,0,1,51,0,phishing
288,0,79,0,0,0,0,2,1,615,0,0,1,Suspicious,Legitimate,85.0,0,0,0,2,0,0,0,0,4133,0,3807718,4,1,58,0,legitimate
289,1,77,0,0,0,0,1,1,77,0,0,1,,,100.0,0,0,0,1,0,0,0,0,5767,0,0,2,1,30,0,phishing
290,0,35,0,0,0,0,2,0,135,1,0,0,Legitimate,Legitimate,66.66666667,0,0,0,0,0,0,0,0,7169,0,3198502,2,0,129,0,legitimate
291,0,56,0,0,0,0,3,0,827,0,0,0,Suspicious,Legitimate,100.0,0,0,0,0,0,0,0,0,6842,0,74297,5,0,192,0,legitimate
292,0,49,0,0,0,0,3,1,1791,0,0,1,,,0.0,0,0,0,0,0,0,0,0,7705,0,549152,5,1,0,0,legitimate
293,0,41,0,0,0,0,2,1,900,1,0,1,Phishing,Legitimate,96.42857143,0,0,0,1,0,0,0,0,6769,0,114612,5,0,241,0,legitimate
294,1,84,0,0,0,0,2,1,0,0,0,1,,,100.0,0,0,0,1,0,0,0,0,-1,0,0,0,1,30,0,phishing
295,0,29,0,0,0,0,2,0,91,0,0,0,Legitimate,Legitimate,80.0,0,0,0,0,0,0,0,0,8309,0,891412,5,0,29,0,legitimate
296,0,21,0,0,0,0,2,0,0,0,0,0,Legitimate,Legitimate,97.56097561,0,0,0,0,0,0,0,0,-1,0,405272,3,0,264,0,legitimate
297,0,35,0,0,0,0,3,1,271,0,0,1,,Phishing,100.0,0,0,0,0,0,0,0,0,5572,0,126063,5,0,31,0,legitimate
298,0,28,0,0,0,0,2,0,0,1,0,0,,Legitimate,0.0,0,0,0,0,0,0,0,0,-1,0,642658,3,0,18,0,legitimate
299,0,97,0,1,0,0,3,0,0,0,0,0,,,100.0,0,0,0,0,0,0,0,0,-1,0,2656129,3,0,58,0,phishing
300,0,36,1,0,0,0,1,1,543,0,0,1,,,0.0,0,0,0,0,0,0,0,0,2744,0,0,0,0,0,0,phishing
301,0,63,0,0,0,1,3,0,1685,0,0,0,,,100.0,0,0,0,1,0,0,0,0,8176,0,1489770,4,1,104,0,legitimate
302,0,24,0,0,0,0,2,1,202,1,0,1,Suspicious,Legitimate,84.375,0,0,0,0,0,0,0,0,3086,0,2742704,2,0,68,0,legitimate
303,0,40,1,0,0,0,2,1,374,1,0,1,Legitimate,Legitimate,0.0,0,0,0,1,0,0,0,0,7295,0,0,5,1,14,0,phishing
304,0,85,0,0,0,1,2,1,607,0,0,1,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,4505,0,0,0,1,58,0,phishing
305,0,56,1,0,0,0,3,1,217,1,0,1,,,0.0,0,0,0,0,0,0,0,0,5627,0,0,5,1,83,0,phishing
306,0,49,0,0,0,0,2,1,338,0,0,1,,,100.0,0,0,0,0,0,0,0,0,393,1,0,0,1,7,0,phishing
307,0,23,0,0,0,0,1,0,138,0,0,0,,,100.0,0,0,0,0,0,0,0,0,-2,0,0,0,1,13,0,phishing
308,0,64,0,0,0,1,2,0,324,1,0,0,,,16.66666667,0,0,0,0,0,0,0,0,2232,0,0,0,1,22,0,phishing
309,0,46,0,0,0,1,3,0,525,1,0,0,,,20.0,0,0,0,0,0,0,0,0,205,0,6985854,0,1,36,0,phishing
310,0,36,0,0,0,0,2,1,677,0,0,1,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,1880,0,0,0,1,9,0,phishing
311,0,29,0,0,0,0,2,1,1766,0,0,1,,,100.0,0,0,0,0,0,0,0,0,5904,0,3369493,4,0,37,0,legitimate
312,0,55,0,0,0,1,2,1,0,1,0,1,Legitimate,Legitimate,81.81818182,0,0,0,1,0,0,0,0,6831,1,0,0,1,103,0,phishing
313,0,45,0,0,0,0,2,1,2505,1,0,1,Phishing,Suspicious,61.53846154,0,0,0,1,0,0,0,0,6260,0,683,6,0,288,0,legitimate
314,0,33,0,0,0,0,2,1,665,1,0,1,Phishing,Suspicious,91.30434783,0,0,0,1,0,0,0,0,-1,0,1120148,4,0,129,0,legitimate
315,1,231,0,0,0,1,3,0,63,0,0,0,,,100.0,0,0,0,0,0,0,0,0,-1,0,0,0,1,15,0,phishing
316,0,30,0,0,0,0,2,0,0,0,0,0,,,100.0,0,0,0,1,0,0,0,0,-1,0,0,0,1,4,0,phishing
317,0,31,0,0,0,0,2,1,190,0,0,1,,,81.81818182,0,0,0,0,0,0,0,0,6749,0,581257,4,0,72,0,legitimate
318,0,27,0,0,0,1,2,0,251,0,0,0,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,-1,0,0,3,0,7,0,legitimate
319,1,81,0,0,0,0,2,1,77,0,0,1,,,100.0,0,0,0,1,0,0,0,0,5767,0,0,2,1,30,0,phishing
320,1,58,0,0,0,0,2,0,487,0,0,0,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,7913,0,0,6,0,101,2,legitimate
321,0,28,1,0,0,0,2,0,373,1,0,0,,Legitimate,11.76470588,0,0,0,0,0,0,0,0,7296,0,1726750,5,0,81,0,legitimate
322,0,25,0,0,0,0,2,0,354,1,0,0,Legitimate,Legitimate,83.33333333,0,0,0,0,0,0,0,0,2568,0,286071,5,0,316,0,legitimate
323,0,87,0,0,0,0,3,1,159,1,0,1,,,97.22222222,0,0,0,0,0,0,0,0,1302,0,0,0,1,107,0,phishing
324,0,28,0,0,0,0,2,0,248,0,0,0,Suspicious,Legitimate,93.75,0,0,0,0,0,0,0,0,5230,0,0,7,1,47,0,legitimate
325,0,133,0,0,0,0,2,0,252,0,0,0,,,0.0,0,0,0,1,0,0,0,0,5956,0,4922,6,1,3,0,legitimate
326,0,26,0,0,0,0,3,0,0,1,0,0,Legitimate,Legitimate,50.0,0,0,0,0,0,0,0,0,-1,0,353666,4,0,64,0,legitimate
327,0,36,0,0,0,0,1,1,1191,1,0,1,,,96.77419355,0,0,0,1,0,0,0,0,6478,0,0,1,1,89,0,phishing
328,0,29,0,0,0,0,1,0,106,0,0,0,,,50.0,0,0,0,0,0,0,0,0,990,0,785858,1,0,12,0,phishing
329,0,37,1,0,0,1,2,0,374,1,0,0,,,0.0,0,0,0,0,0,0,0,0,7295,0,0,5,1,14,0,phishing
330,0,33,0,0,0,0,2,0,220,1,0,0,Legitimate,Legitimate,94.28571429,0,0,0,0,0,0,0,0,4893,0,1371632,4,0,138,0,legitimate
331,0,47,0,0,0,0,2,1,1418,1,0,1,Legitimate,Legitimate,69.23076923,0,0,0,1,0,0,0,0,5886,0,184,6,0,271,0,legitimate
332,0,26,0,0,0,0,2,0,3205,0,0,0,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,7753,0,15139,5,0,36,0,legitimate
333,0,93,0,1,0,1,3,1,132,0,0,1,,,100.0,0,0,0,0,0,0,0,0,4250,0,0,1,1,9,0,phishing
334,0,44,0,0,0,0,3,1,0,0,0,1,Suspicious,Phishing,100.0,0,0,0,1,0,0,0,0,12706,0,3016,6,0,99,0,legitimate
335,0,34,0,0,0,0,2,1,726,0,0,1,,,0.0,0,0,0,0,0,0,0,0,7308,0,0,0,1,4,0,phishing
336,0,63,0,0,0,0,2,1,732,1,0,1,,,0.0,0,0,0,1,0,0,0,0,2190,0,156610,4,0,78,0,legitimate
337,0,56,1,0,0,0,3,0,230,0,0,0,,,33.33333333,0,0,0,0,0,0,0,0,5613,0,0,5,1,19,0,phishing
338,0,28,1,0,0,0,2,0,230,0,0,0,,,0.0,0,0,0,0,0,0,0,0,5614,0,0,5,1,0,0,phishing
339,0,51,1,0,0,0,3,1,270,0,0,1,Legitimate,Legitimate,33.33333333,0,0,0,0,0,0,0,0,4478,0,625153,5,0,16,0,legitimate
340,0,50,0,0,0,0,3,1,147,1,0,1,,,95.91836735,0,0,0,0,0,0,0,0,3141,0,0,3,1,185,0,phishing
341,0,70,0,0,0,1,3,1,339,0,0,1,Phishing,Legitimate,100.0,0,0,0,2,0,0,0,0,7696,0,54169,5,0,3,0,legitimate
342,0,41,0,0,0,0,2,1,0,1,0,1,Legitimate,Suspicious,50.0,0,0,0,0,0,0,0,0,-1,0,4254948,4,0,21,0,legitimate
343,1,74,0,0,0,0,2,1,3151,0,0,1,,,0.0,0,0,0,1,0,0,0,0,5615,0,1156,5,0,101,0,legitimate
344,0,26,0,0,0,0,2,0,17,0,0,0,,,95.0,0,0,0,0,0,0,0,0,8018,0,5075341,3,0,152,0,legitimate
345,0,114,0,0,0,0,3,0,654,1,0,0,Suspicious,Legitimate,93.5483871,0,0,0,0,0,0,0,0,4093,0,56400,4,0,159,0,legitimate
346,0,49,0,0,0,1,1,1,0,0,0,1,Legitimate,Legitimate,0.0,0,0,0,2,0,0,0,0,-1,0,641733,2,1,85,0,phishing
347,0,26,0,0,0,0,2,0,0,1,0,0,Legitimate,Legitimate,28.57142857,0,0,0,0,0,0,0,0,-1,0,7358750,2,0,21,0,legitimate
348,0,42,0,0,0,1,2,0,694,1,0,0,Legitimate,Suspicious,0.0,0,0,0,0,0,0,0,0,9897,0,183,8,0,61,0,legitimate
349,0,28,0,0,0,0,1,0,0,1,0,0,Legitimate,Legitimate,85.71428571,0,0,0,1,0,0,0,0,1352,0,7246656,2,0,107,0,legitimate
350,0,29,0,0,0,0,2,0,0,0,0,0,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,-1,0,75756,5,0,1,0,legitimate
351,0,32,0,0,0,0,2,1,230,1,0,1,,,30.0,0,0,0,2,0,0,0,0,-1,0,1316122,3,1,92,0,legitimate
352,0,34,0,0,0,1,2,0,215,1,0,0,,,50.0,0,0,0,0,0,0,0,0,2706,0,0,4,1,84,0,phishing
353,0,51,0,0,0,1,2,1,84,0,0,1,,,0.0,0,0,0,0,0,0,0,0,3934,0,0,0,1,0,0,phishing
354,0,78,1,0,0,0,2,0,75,1,0,0,Legitimate,Legitimate,87.17948718,0,0,0,0,0,0,0,0,7596,0,4058,6,0,142,0,legitimate
355,0,43,0,0,0,0,3,1,224,0,0,1,,,100.0,0,0,0,4,0,0,0,0,3429,0,0,0,1,86,0,phishing
356,0,154,1,0,0,1,2,0,381,1,1,0,,,0.0,0,0,0,1,0,0,0,0,8018,0,0,4,1,7,0,phishing
357,0,35,0,0,0,0,3,0,308,1,0,0,Legitimate,Legitimate,10.14492754,0,0,0,0,0,0,0,0,3345,0,270265,3,0,277,0,legitimate
358,0,54,0,0,0,0,3,1,1964,0,0,1,Legitimate,Legitimate,57.14285714,0,0,0,1,0,0,0,0,-1,0,0,2,0,31,0,legitimate
359,0,35,0,0,0,0,2,1,240,1,0,1,,,50.0,0,0,0,0,0,0,0,0,3047,0,0,0,0,46,0,legitimate
360,0,25,0,0,0,0,1,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,1549,0,3205318,3,0,0,0,legitimate
361,0,27,0,0,0,0,2,1,201,1,0,1,,,66.66666667,0,0,0,0,0,0,0,0,1626,0,0,0,0,64,0,legitimate
362,1,61,0,0,0,0,3,1,0,1,0,1,,,0.0,0,0,1,0,0,0,0,0,-1,1,0,0,1,25,2,phishing
363,0,41,0,0,0,0,2,1,0,0,0,1,,,50.0,0,0,0,1,0,0,0,0,4748,0,2421611,4,1,17,0,phishing
364,0,47,0,0,0,0,2,1,283,1,0,1,,,50.0,0,0,0,0,0,0,0,0,-1,0,0,0,1,6,0,phishing
365,0,19,0,0,0,0,2,1,0,0,0,1,,,100.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,25,0,legitimate
366,0,38,0,0,0,0,2,0,1476,0,0,0,,,100.0,0,0,0,0,0,0,0,0,5098,0,10819,5,0,1,0,legitimate
367,0,64,0,0,0,1,3,1,120,1,0,1,,Suspicious,30.76923077,0,0,0,1,0,0,0,0,3167,0,3345571,2,0,173,0,legitimate
368,1,271,0,0,0,0,3,1,286,1,0,1,,,23.52941176,0,0,0,1,0,0,0,0,4096,0,0,3,1,216,0,phishing
369,0,50,0,0,0,0,1,1,0,1,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,118,0,0,0,1,12,0,phishing
